17766,20962,22548,12131,9394,19725,10846,11016
9750,21592,16621,14567,9394,19725,10846,11016
9826,24667,11170,20199,9394,19725,10846,11016
10454,24402,11497,22995,9394,19725,10846,11016
11690,23273,13222,21254,9394,19725,10846,11016
18261,19413,17373,15504,9394,19413,10846,11016
20734,19075,24450,11239,9750,19075,11170,11016
19363,19596,23273,11426,9750,19075,11170,11016
12366,20100,19733,13432,9750,19075,11170,11016
9186,22676,12076,16882,9186,19075,11170,11016
10135,22730,10757,23273,9186,19075,10757,11016
10857,22271,12297,22049,9186,19075,10757,11016
14286,18400,15004,18547,9186,18400,10757,11016
19380,17810,21701,11940,9186,17810,10757,11016
19844,17856,23723,10942,9186,17810,10757,10942
15763,17507,21704,12331,9186,17507,10757,10942
9312,19047,14654,15075,9186,17507,10757,10942
9778,20685,10528,21447,9186,17507,10528,10942
10467,20899,11702,22077,9186,17507,10528,10942
11966,19513,13753,20245,9186,17507,10528,10942
19047,16784,18707,13788,9186,16784,10528,10942
20589,16369,24593,10778,9186,16369,10528,10778
18514,17349,23032,11640,9186,16369,10528,10778
10891,18479,18608,13849,9186,16369,10528,10778
9760,23294,11544,18387,9186,16369,10528,10778
10434,23864,11016,23323,9186,16369,10528,10778
11226,23169,12785,21777,9760,16369,10528,10778
16096,17449,16251,17476,9760,16369,10528,10778
20250,16283,23613,11403,9760,16283,10528,10778
20304,16892,23660,11165,9760,16283,10528,10778
14533,17828,21150,12860,9760,16283,10528,10778
9342,20820,13207,15867,9342,16283,10528,10778
10127,23742,10660,22958,9342,16283,10528,10778
10719,23732,11949,22467,9342,16283,10528,10778
12963,19929,14507,19966,9342,16283,10528,10778
19854,16527,20280,12717,9342,16283,10528,10778
20940,16541,24531,10801,9342,16283,10660,10801
17932,17506,22664,12001,9342,16283,10660,10801
9874,18928,16777,14513,9342,16283,10660,10801
9942,23708,11127,19946,9342,16283,10660,10801
10500,23895,11383,23024,9342,16283,10660,10801
11637,22540,13249,21398,9342,16283,10660,10801
18029,17012,17208,15732,9342,16283,10660,10801
20890,16328,24751,11185,9342,16283,10660,10801
19731,17057,23501,11355,9342,16283,10660,10801
12870,18127,20282,13208,9342,16283,10660,10801
9406,22087,12289,16961,9406,16328,11127,11185
10320,23918,10733,23494,9406,16328,10733,11185
10908,23622,12346,22328,9406,16328,10733,11185
14082,18654,15151,19012,9406,16328,10733,11185
19876,16266,21786,12081,9406,16266,10733,11185
20602,16753,24312,10840,9406,16266,10733,10840
16755,17660,22097,12329,9406,16266,10733,10840
9475,19569,15165,14977,9406,16266,10733,10840
10003,23367,10588,21412,9406,16266,10588,10840
10539,23941,11557,22863,9406,16266,10588,10840
11998,21738,13530,20943,9475,16266,10588,10840
19178,16799,18313,14534,9475,16266,10588,10840
21003,16317,24734,10834,9475,16266,10588,10834
19130,17143,23292,11564,9475,16266,10588,10834
11483,18359,19131,13690,9475,16266,10588,10834
9667,22948,11598,17908,9475,16266,10588,10834
10436,23759,11006,23296,9475,16266,10588,10834
11105,23180,12554,21743,9475,16266,10588,10834
15320,17764,15866,17868,9475,16266,10588,10834
19665,16274,23056,11557,9475,16266,10588,10834
19961,16838,23713,11077,9667,16274,11006,10834
15049,17741,21418,12579,9667,16274,11006,10834
9248,19486,13843,15513,9248,16274,11006,10834
9968,21206,10555,22219,9248,16274,10555,10834
10585,21572,11828,22057,9248,16274,10555,10834
12368,19135,14152,19744,9248,16274,10555,10834
19031,16695,19364,13123,9248,16274,10555,10834
20250,16603,24253,10790,9248,16274,10555,10790
17645,17341,22478,11820,9248,16274,10555,10790
9856,18252,17321,13976,9248,16274,10555,10790
9656,21014,11216,18988,9248,16603,10555,10790
10367,20661,11253,22541,9248,16603,10555,10790
11247,20343,13138,21102,9248,16603,10555,10790
17044,16932,16650,16083,9248,16603,10555,10790
19845,17116,24028,11253,9248,16603,10555,10790
19323,18293,23339,11210,9248,16603,10555,10790
13322,19927,20512,13018,9248,16603,10555,10790
9292,22946,12643,16125,9248,16603,10555,10790
10211,23690,10835,23151,9248,16603,10555,10790
10821,23745,12351,22004,9248,16603,10555,10790
13514,20908,14758,19340,9292,16932,10835,11210
19809,19911,20985,12434,9292,16932,10835,11210
20724,20469,24281,10859,9292,16932,10835,10859
17399,21764,22388,12132,9292,16932,10835,10859
9753,23076,16016,14802,9292,16932,10835,10859
10031,25838,10938,20714,9292,16932,10835,10859
10635,25659,11533,22840,9292,16932,10835,10859
11824,24316,13543,21361,9292,16932,10835,10859
18742,20685,17655,15224,9292,16932,10835,10859
20953,20376,24764,11002,9292,16932,10835,10859
19691,21329,23483,11628,9753,19911,10938,10859
12323,22472,19890,13558,9753,19911,10938,10859
9565,25642,12096,17372,9565,19911,10938,10859
10436,25713,11021,23599,9565,19911,10938,10859
11126,25198,12677,22250,9565,19911,10938,10859
14819,21390,15472,18620,9565,19911,10938,10859
20014,20362,22181,12001,9565,19911,10938,10859
20768,20800,24212,11021,9565,19911,10938,10859
16298,22013,21967,12454,9565,19911,10938,10859
9553,23650,14597,15330,9553,19911,10938,10859
10145,25410,10665,21936,9553,20362,10665,11021
10745,25536,11971,22721,9553,20362,10665,11021
12254,23563,13949,20769,9553,20362,10665,11021
19468,20638,18875,14036,9553,20362,10665,11021
21061,20336,24856,10882,9553,20336,10665,10882
19054,21389,23292,11769,9553,20336,10665,10882
11050,22413,18540,14011,9553,20336,10665,10882
9835,26030,11654,18523,9553,20336,10665,10882
10546,25713,11210,23444,9553,20336,10665,10882
11292,24936,13096,21898,9553,20336,10665,10882
16283,20961,16192,17413,9835,20336,11210,10882
20304,20441,23774,11503,9835,20336,11210,10882
20470,21007,23952,11299,9835,20336,11210,10882
14743,22237,21334,12810,9835,20336,11210,10882
9534,24412,13593,15879,9534,20336,11210,10882
10309,25627,10778,22922,9534,20336,10778,10882
10840,25559,12032,22589,9534,20336,10778,10882
12926,22844,14391,20090,9534,20336,10778,10882
19867,20711,19983,13050,9534,20336,10778,10882
21074,20674,24471,10755,9534,20336,10778,10755
18266,21714,22840,11996,9534,20441,10778,10755
10084,22821,17059,14552,9534,20441,10778,10755
10042,26217,11235,19734,9534,20441,10778,10755
10577,25718,11389,23144,9534,20441,10778,10755
11532,24813,13368,21467,9534,20441,10778,10755
17671,20681,16958,16206,9534,20441,10778,10755
20804,20399,24383,11267,9534,20399,10778,10755
19929,21067,23477,11290,9534,20399,10778,10755
13269,22182,20471,13249,9534,20399,10778,10755
9361,24687,12543,16726,9361,20399,10778,10755
10250,24483,10839,23441,9361,20399,10839,11267
10842,23536,12251,21942,9361,20399,10839,11267
13862,19662,14946,18980,9361,19662,10839,11267
19670,18185,21390,12114,9361,18185,10839,11267
20322,18288,23882,10817,9361,18185,10839,10817
16511,18576,21892,12293,9361,18185,10839,10817
9228,17367,14940,14865,9228,17367,10839,10817
9657,18763,10503,20919,9228,17367,10503,10817
10375,18455,11463,21938,9228,17367,10503,10817
11720,16312,13657,20177,9228,16312,10503,10817
18314,13151,17901,14080,9228,13151,10503,10817
19721,13505,24254,10570,9228,13151,10503,10570
18025,14842,22801,11573,9228,13151,10503,10570
10780,16247,18660,13617,9228,13151,10503,10570
9274,19721,11593,17875,9228,13151,10503,10570
10155,19633,10758,22756,9228,13151,10503,10570
10956,19531,12574,21389,9228,13151,10503,10570
15430,15593,15704,17544,9228,13151,10503,10570
19342,14575,23066,11523,9228,13151,10503,10570
19830,15294,23612,11090,9228,13151,10503,10570
14795,16538,21230,12626,9274,13505,10758,10570
9296,19246,13639,15549,9274,13505,10758,10570
10099,22312,10629,22532,9274,13505,10629,10570
10690,22762,11858,22336,9274,13505,10629,10570
12526,18938,14089,20150,9274,13505,10629,10570
19595,14760,19669,13252,9274,13505,10629,10570
20941,14674,24548,10762,9274,13505,10629,10570
18337,15918,22824,11851,9274,13505,10629,10570
10061,17407,17567,14194,9274,13505,10629,10570
9787,22770,11201,19126,9274,13505,10629,10570
10390,23185,11104,23152,9296,14674,10629,10762
11391,21736,12978,21647,9296,14674,10629,10762
17170,15436,16528,16512,9296,14674,10629,10762
20580,14619,24322,11368,9296,14619,10629,10762
19966,15508,23499,11204,9296,14619,10629,10762
13724,16825,20693,13045,9296,14619,10629,10762
9258,20562,12731,16271,9258,14619,10629,10762
10153,23038,10657,23342,9258,14619,10629,10762
10706,22749,12104,22339,9258,14619,10629,10762
13295,17810,14719,19704,9258,14619,10629,10762
19882,14511,20856,12381,9258,14511,10657,11204
20782,14918,24261,10952,9258,14511,10657,10952
17355,16063,22354,12114,9258,14511,10657,10952
9569,17926,15881,14706,9258,14511,10657,10952
9904,22678,10736,20681,9258,14511,10657,10952
10485,23014,11361,22923,9258,14511,10657,10952
11781,20731,13518,21129,9258,14511,10657,10952
18883,15005,17786,14947,9258,14511,10657,10952
20886,14438,24714,10906,9258,14438,10657,10906
19335,15406,23319,11473,9258,14438,10657,10906
11966,16971,19538,13554,9569,14438,10736,10906
9406,21697,11873,17378,9406,14438,10736,10906
10279,23198,10870,23494,9406,14438,10736,10906
10976,22410,12429,22103,9406,14438,10736,10906
14862,16458,15534,18555,9406,14438,10736,10906
19897,14332,22463,11608,9406,14332,10736,10906
20532,15084,23994,10931,9406,14332,10736,10906
15777,16427,21658,12473,9406,14332,10736,10906
9293,19056,14463,15307,9293,14332,10736,10906
9980,22404,10610,21849,9293,14332,10610,10906
10586,22881,11740,22527,9293,14332,10610,10931
12204,19517,13951,20490,9293,14332,10610,10931
19430,14842,19075,13554,9293,14332,10610,10931
20783,14636,24451,10737,9293,14332,10610,10737
18378,15821,22802,11794,9293,14332,10610,10737
10314,17289,17931,14054,9293,14332,10610,10737
9612,22201,11309,18594,9293,14332,10610,10737
10297,22338,11028,23057,9293,14332,10610,10737
11193,21086,12762,21422,9293,14332,10610,10737
16351,15371,16126,16934,9293,14332,10610,10737
19884,14579,23596,11393,9612,14579,11028,10737
19571,15334,23244,11221,9612,14579,11028,10737
13655,16428,20664,12807,9612,14579,11028,10737
9090,19162,12865,15825,9090,14579,11028,10737
9952,20088,10596,22643,9090,14579,10596,10737
10588,19813,12140,21788,9090,14579,10596,10737
12892,16664,14502,19391,9090,14579,10596,10737
19222,15007,20307,12366,9090,14579,10596,10737
20080,15325,23936,10887,9090,14579,10596,10737
17069,16914,22201,11973,9090,14579,10596,10737
9557,19631,16258,14550,9090,15007,10596,10887
9782,23649,11084,20021,9090,15007,10596,10887
10449,23787,11359,22801,9090,15007,10596,10887
11640,23165,13421,21122,9090,15007,10596,10887
18176,19922,17355,15456,9090,15007,10596,10887
20687,20045,24363,11149,9090,15007,10596,10887
19621,21082,23160,11357,9090,15007,10596,10887
12612,22808,20101,13278,9090,15007,10596,10887
9419,25686,12353,17046,9090,15007,10596,10887
10355,26005,10983,23466,9090,15007,10596,10887
11065,25537,12427,22176,9419,19922,10983,11149
14347,22155,15289,19058,9419,19922,10983,11149
20083,20961,21848,12119,9419,19922,10983,11149
20878,21301,24239,11043,9419,19922,10983,11043
16874,22651,22181,12341,9419,19922,10983,11043
9557,24042,15161,15178,9419,19922,10983,11043
10010,25969,10681,21473,9419,19922,10681,11043
10649,26054,11792,22913,9419,19922,10681,11043
12154,24399,13865,20991,9419,19922,10681,11043
19469,21350,18516,14555,9419,19922,10681,11043
21109,21131,24639,10813,9557,20961,10681,10813
19266,22058,23250,11724,9557,20961,10681,10813
11415,22298,19216,13746,9557,20961,10681,10813
9624,26476,11836,17847,9557,20961,10681,10813
10412,26177,11187,23472,9557,20961,10681,10813
11243,25497,12932,22118,9557,20961,10681,10813
15709,21526,15909,17926,9557,20961,10681,10813
20167,20969,23238,11533,9557,20961,10681,10813
20583,21475,23866,11028,9557,20961,10681,10813
15161,22900,21553,12725,9557,20961,10681,10813
9442,24864,13806,15672,9442,20969,11187,11028
10156,25982,10676,22740,9442,20969,10676,11028
10727,26055,11829,22613,9442,20969,10676,11028
12743,23462,14243,20317,9442,20969,10676,11028
19921,21199,19775,13357,9442,20969,10676,11028
21267,21049,24545,10770,9442,20969,10676,10770
18564,22252,22926,11872,9442,20969,10676,10770
10245,23359,17583,14305,9442,20969,10676,10770
9929,26645,11320,19219,9442,20969,10676,10770
10550,26084,11434,23052,9442,20969,10676,10770
11549,25104,13227,21580,9929,21049,10676,10770
17244,21237,16688,16563,9929,21049,10676,10770
20864,20873,24310,11140,9929,20873,10676,10770
20039,21513,23610,11342,9929,20873,10676,10770
13571,22780,20625,13101,9929,20873,10676,10770
9374,25076,12652,16518,9374,20873,10676,10770
10243,25003,10955,23202,9374,20873,10676,10770
10882,24196,12349,22195,9374,20873,10676,10770
13673,20462,14818,19234,9374,20462,10676,10770
19781,18828,21226,12247,9374,18828,10676,10770
20543,18787,24104,10946,9374,18787,10955,10946
16966,20073,22242,12184,9374,18787,10955,10946
9503,21408,15736,14824,9374,18787,10955,10946
9847,23524,10842,20721,9374,18787,10842,10946
10481,23238,11229,22448,9374,18787,10842,10946
11658,21999,13436,20693,9374,18787,10842,10946
18510,19052,17813,14688,9374,18787,10842,10946
20600,18496,24234,10839,9374,18496,10842,10839
18431,18237,22835,11494,9374,18237,10842,10839
11266,18887,18978,13609,9374,18237,10842,10839
9069,20818,11554,17634,9069,18237,10842,10839
10028,20253,10797,22799,9069,18237,10797,10839
10808,20012,12387,21413,9069,18237,10797,10839
14610,17041,15319,17825,9069,17041,10797,10839
19108,16907,22382,11683,9069,16907,10797,10839
19429,17670,23397,10794,9069,16907,10797,10794
15026,16908,21193,12584,9069,16907,10797,10794
9145,19432,14045,15445,9069,16907,10797,10794
9970,22364,10522,22194,9069,16907,10522,10794
10519,23059,11631,22304,9069,16907,10522,10794
12315,20428,14048,20230,9145,16907,10522,10794
19197,15637,19245,13491,9145,15637,10522,10794
20547,17196,24529,10661,9145,15637,10522,10661
18171,17552,22938,11831,9145,15637,10522,10661
10324,18338,17896,14125,9145,15637,10522,10661
9795,23424,11243,18948,9145,15637,10522,10661
10406,23585,10773,23263,9145,15637,10522,10661
11192,22875,12738,21629,9145,15637,10522,10661
16653,16432,16431,17034,9145,15637,10522,10661
20195,16869,23852,11324,9145,15637,10522,10661
19887,17553,23553,11280,9795,15637,10773,10661
13917,17714,20841,12943,9795,15637,10773,10661
9147,20989,13022,16297,9147,15637,10773,10661
10059,23753,10622,23201,9147,15637,10622,10661
10628,23585,11858,22379,9147,15637,10622,10661
12918,19749,14438,19794,9147,15637,10622,10661
19774,16953,20243,12620,9147,15637,10622,10661
20576,17365,24253,10835,9147,15637,10622,10661
17587,17732,22465,12121,9147,15637,10622,10661
9507,19267,16475,14570,9147,15637,10622,10661
9794,23787,10843,20143,9147,16953,10622,10835
10383,23876,11124,23013,9147,16953,10622,10835
11576,21781,13081,21359,9147,16953,10622,10835
18213,16049,17347,15578,9147,16049,10622,10835
20727,15419,24585,10943,9147,15419,10622,10835
19550,16437,23328,11326,9147,15419,10622,10835
12544,17820,19879,13275,9147,15419,10622,10835
9274,21978,12104,16975,9147,15419,10622,10835
10180,23643,10428,23514,9147,15419,10428,10835
10806,23109,12074,22191,9147,15419,10428,10835
14065,17764,15010,19123,9274,15419,10428,10943
19879,15399,21611,12031,9274,15399,10428,10943
20580,15886,24105,10876,9274,15399,10428,10876
16630,17167,21999,12237,9274,15399,10428,10876
9304,19194,14958,15173,9274,15399,10428,10876
9873,23064,10413,21401,9274,15399,10413,10876
10509,23457,11379,22794,9274,15399,10413,10876
12000,20823,13561,20613,9274,15399,10413,10876
19062,15820,18381,14358,9274,15399,10413,10876
20722,15385,24515,10692,9274,15385,10413,10692
18731,16491,23000,11645,9304,15385,10413,10692
11055,17872,18736,13800,9304,15385,10413,10692
9474,22562,11470,18125,9304,15385,10413,10692
10241,22929,10702,23088,9304,15385,10413,10692
10980,21923,12477,21564,9304,15385,10413,10692
15454,16556,15655,17650,9304,15385,10413,10692
19496,15561,22923,11538,9304,15385,10413,10692
19454,16243,23451,10935,9304,15385,10413,10692
14425,17541,20957,12588,9304,15385,10413,10692
8998,19478,13444,15490,8998,15385,10413,10692
9810,20354,10353,22267,8998,15561,10353,10935
10457,20138,11647,21896,8998,15561,10353,10935
12357,16415,13935,19669,8998,15561,10353,10935
19006,13137,19391,12785,8998,13137,10353,10935
19843,13686,23969,10719,8998,13137,10353,10719
17440,15925,22311,11875,8998,13137,10353,10719
9703,17904,16903,14296,8998,13137,10353,10719
9685,22190,11036,19481,8998,13137,10353,10719
10350,22835,11243,22831,8998,13137,10353,10719
11479,22439,13131,21197,8998,13137,10353,10719
17518,18766,16831,16006,9685,13137,11036,10719
20539,18675,24373,11293,9685,13137,11036,10719
19714,19585,23235,11267,9685,13137,11036,10719
13247,20931,20409,13149,9685,13137,11036,10719
9338,23910,12520,16567,9338,13137,11036,10719
10268,24830,10871,23512,9338,13137,10871,10719
10860,24626,12248,22372,9338,13137,10871,10719
13802,21280,14854,19456,9338,13137,10871,10719
19925,19524,21100,12308,9338,13137,10871,10719
20908,19824,24242,10868,9338,13137,10871,10719
17227,20704,22210,12256,9338,18675,10871,10868
9591,21956,15726,14932,9338,18675,10871,10868
9935,24871,10695,20821,9338,18675,10695,10868
10573,25015,11451,23014,9338,18675,10695,10868
11913,23618,13544,21144,9338,18675,10695,10868
19067,19831,18042,14797,9338,18675,10695,10868
21059,19440,24652,10818,9338,18675,10695,10818
19355,20307,23202,11451,9338,18675,10695,10818
11740,21289,19238,13630,9338,18675,10695,10818
9529,24876,11703,17695,9338,18675,10695,10818
10351,24983,10934,23586,9529,19440,10695,10818
11091,24535,12562,22165,9529,19440,10695,10818
15139,20475,15628,18436,9529,19440,10695,10818
20016,19382,22736,11726,9529,19382,10695,10818
20551,19882,23928,10876,9529,19382,10695,10818
15678,20844,21660,12586,9529,19382,10695,10818
9415,22799,13990,15539,9415,19382,10695,10818
10076,24600,10701,22480,9415,19382,10695,10818
10634,24818,11719,22699,9415,19382,10695,10818
12478,22611,14136,20567,9415,19382,10695,10818
19755,19696,19382,13417,9415,19382,10701,10876
21108,19612,24579,10595,9415,19382,10701,10595
18690,20426,22883,11790,9415,19382,10701,10595
10397,21381,17792,14246,9415,19382,10701,10595
9783,25280,11490,19045,9415,19382,10701,10595
10443,25018,11259,23153,9415,19382,10701,10595
11419,24423,12797,21757,9415,19382,10701,10595
16942,20126,16451,16866,9415,19382,10701,10595
20717,19626,24101,11420,9415,19382,10701,10595
20118,20309,23550,11298,9415,19382,10701,10595
13934,21396,20932,13006,9783,19612,11259,10595
9330,23496,12846,16168,9330,19612,11259,10595
10175,24925,10818,23467,9330,19612,10818,10595
10775,24857,12201,22487,9330,19612,10818,10595
13311,21839,14677,19864,9330,19612,10818,10595
19986,19751,20569,12664,9330,19612,10818,10595
20972,19799,24302,10955,9330,19612,10818,10595
17723,20684,22481,12057,9330,19612,10818,10595
9749,22098,16420,14666,9330,19612,10818,10595
9924,25290,10883,20494,9330,19612,10818,10595
10564,25137,11307,22989,9330,19751,10818,10955
11779,23876,13303,21264,9330,19751,10818,10955
18600,20109,17519,15216,9330,19751,10818,10955
20846,19840,24634,10937,9330,19751,10818,10937
19399,20724,23202,11491,9330,19751,10818,10937
12016,21983,19648,13546,9330,19751,10818,10937
9382,24758,11984,17263,9330,19751,10818,10937
10215,24166,10720,23422,9330,19751,10720,10937
10905,22780,12392,21784,9330,19751,10720,10937
14535,18595,15116,18520,9330,18595,10720,10937
19726,17821,22120,11814,9382,17821,10720,10937
19860,23103,23551,10799,9382,17821,10720,10799
15539,22637,21507,12496,9382,17821,10720,10799
9069,23522,14397,15247,9069,17821,10720,10799
9666,23710,10306,21820,9069,17821,10306,10799
10419,24002,11467,22277,9069,17821,10306,10799
12007,22373,13750,20147,9069,17821,10306,10799
19078,20526,18380,13572,9069,17821,10306,10799
20151,19370,24092,10677,9069,17821,10306,10677
17869,19343,22526,11777,9069,17821,10306,10677
10159,19976,17922,14027,9069,19343,10306,10677
9273,21703,11294,18448,9069,19343,10306,10677
10089,21072,10863,22791,9069,19343,10306,10677
11026,20032,12704,21166,9069,19343,10306,10677
16034,17338,15929,16841,9069,17338,10306,10677
19415,17280,23360,11230,9069,17280,10306,10677
19224,17548,23148,11141,9069,17280,10306,10677
13530,18625,20678,12810,9069,17280,10306,10677
8850,20367,12764,16017,8850,17280,10306,10677
9746,20049,10478,22543,8850,17280,10306,10677
10446,20284,11741,21885,8850,17280,10478,11141
12871,18417,14348,19395,8850,17280,10478,11141
19497,16660,20396,12788,8850,16660,10478,11141
20463,16761,24165,10766,8850,16660,10478,10766
17340,17997,22386,12003,8850,16660,10478,10766
9503,19696,16334,14598,8850,16660,10478,10766
9802,23887,10845,20066,8850,16660,10478,10766
