7438,22406,21219,12971,5290,21017,11295,10936
5124,24578,13328,16049,5124,21017,11295,11234
5306,25552,11109,22934,5124,21017,11109,11234
5458,25301,12428,22198,5124,21017,11109,11234
6722,22503,14681,19779,5124,21017,11109,11234
9142,20956,20750,12579,5124,20956,11109,11234
8620,21507,24151,11045,5124,20956,11109,11045
8319,22189,22293,12442,5124,20956,11109,11045
5092,23535,15570,15006,5092,20956,11109,11045
5275,25446,10923,21304,5092,20956,10923,11045
5438,25328,11978,22565,5092,20956,10923,11045
5762,23772,13882,20849,5092,20956,10923,11045
9066,21071,18544,14226,5092,20956,10923,11045
8880,21242,24392,10841,5092,20956,10923,10841
8463,21956,23000,12116,5092,20956,10923,10841
5700,22818,17980,14206,5092,20956,10923,10841
5294,26129,11478,19150,5092,20956,10923,10841
5355,25571,11640,23058,5092,20956,10923,10841
5639,24687,13341,21446,5092,20956,10923,10841
8400,21152,16510,16266,5092,20956,10923,10841
8882,21110,24429,11266,5092,20956,10923,10841
8484,21797,23363,11451,5294,21071,11478,10841
6673,22592,20100,13400,5294,21071,11478,10841
5277,25484,12296,17155,5277,21071,11478,10841
5329,25651,11243,23375,5277,21071,11243,10841
5505,25028,12966,21938,5277,21071,11243,10841
7470,21673,15579,18503,5277,21071,11243,10841
9035,20964,22649,11884,5277,20964,11243,10841
8586,21612,23818,11143,5277,20964,11243,10841
7656,22325,21612,12950,5277,20964,11243,10841
5138,24353,13772,15988,5138,20964,11243,10841
5306,25430,11036,22717,5138,20964,11036,11143
5414,25284,12364,22353,5138,20964,11036,11143
6367,22807,14177,20160,5138,20964,11036,11143
9080,21028,20167,12903,5138,20964,11036,11143
8560,21381,24178,11122,5138,20964,11036,11122
8269,22060,22564,12388,5138,20964,11036,11122
5249,23314,16147,14554,5138,20964,11036,11122
5401,26157,11142,20784,5138,20964,11036,11122
5518,25729,11991,22729,5138,20964,11036,11122
5702,24162,13492,20934,5138,20964,11036,11122
8799,21083,17928,14752,5249,21028,11142,11122
8673,21220,24537,10906,5249,21028,11142,10906
8351,21858,23129,11773,5249,21028,11142,10906
6139,22642,18798,14050,5249,21028,11142,10906
5492,26046,11808,18497,5249,21028,11142,10906
5486,25615,11359,23229,5249,21028,11142,10906
5667,24959,13104,21674,5249,21028,11142,10906
8254,21202,16067,17087,5249,21028,11142,10906
8896,21079,24096,11455,5249,21028,11142,10906
8457,21672,23475,11490,5249,21028,11142,10906
7136,22380,20757,13336,5486,21079,11359,10906
5400,25052,12933,16653,5400,21079,11359,10906
5512,25640,11251,23308,5400,21079,11251,10906
5551,25197,12605,22083,5400,21079,11251,10906
7116,22019,14880,19223,5400,21079,11251,10906
8884,20874,21635,12242,5400,20874,11251,10906
8486,21490,23927,11110,5400,20874,11251,10906
7950,22239,21988,12583,5400,20874,11251,10906
5389,23829,14695,15297,5389,20874,11251,10906
5764,25235,11014,22010,5389,20874,11014,10906
5686,25267,12292,22417,5389,20874,11014,11110
6081,23226,13930,20321,5389,20874,11014,11110
8781,21010,19213,13517,5389,20874,11014,11110
8714,21317,24235,10984,5389,20874,11014,10984
8277,21952,22828,12165,5389,20874,11014,10984
5508,22923,17226,14506,5389,20874,11014,10984
5285,26005,11396,19815,5285,20874,11014,10984
5350,25486,11725,22862,5285,20874,11014,10984
5628,24433,13547,21188,5285,20874,11014,10984
8775,21051,17157,15530,5285,20874,11014,10984
8847,21065,24478,11064,5285,21010,11396,10984
8460,21763,23282,11643,5285,21010,11396,10984
6369,22550,19612,13711,5285,21010,11396,10984
5288,25702,11962,17607,5285,21010,11396,10984
5321,25632,11386,23263,5285,21010,11386,10984
5510,24961,12827,21721,5285,21010,11386,10984
7873,21314,15617,17732,5285,21010,11386,10984
9083,20920,23388,11568,5285,20920,11386,10984
8600,21597,23523,11306,5285,20920,11386,10984
7322,22329,21247,13008,5285,20920,11386,10984
5153,24652,13145,16206,5153,20920,11386,11306
5316,25607,11069,23050,5153,20920,11069,11306
5416,25224,12582,22134,5153,20920,11069,11306
6907,22275,14732,19357,5153,20920,11069,11306
9123,20843,21016,12440,5153,20843,11069,11306
8683,21365,24067,11034,5153,20843,11069,11034
8268,22087,22168,12548,5153,20843,11069,11034
5088,23556,15199,15148,5088,20843,11069,11034
5289,25367,10898,21351,5088,20843,10898,11034
5384,25361,11986,22545,5088,20843,10898,11034
5953,23497,13858,20708,5088,20843,10898,11034
9077,21031,18845,13914,5088,20843,10898,11034
8734,21213,24431,10940,5088,20843,10898,10940
8358,21906,23008,12142,5088,20843,10898,10940
5652,22756,17676,14260,5088,20843,10898,10940
5315,26136,11472,19286,5088,20843,10898,10940
5360,25455,11734,22927,5088,20843,10898,10940
5667,24503,13354,21048,5088,20843,10898,10940
8669,21013,16801,15884,5088,20843,10898,10940
8781,20987,24364,11239,5088,20843,10898,10940
8475,21674,23214,11580,5315,20987,11472,10940
6536,22401,19983,13596,5315,20987,11472,10940
5290,25309,12212,17225,5290,20987,11472,10940
5343,25229,11295,23026,5290,20987,11295,10940
5495,24454,12811,21484,5290,20987,11295,10940
7490,20581,15263,18131,5290,20581,11295,10940
8688,19322,22604,11662,5290,19322,11295,10940
8228,18824,23295,11279,5290,18824,11295,10940
7280,18436,20910,12991,5290,18436,11295,10940
5103,19952,13315,15729,5103,18436,11295,10940
5276,20282,10727,22380,5103,18436,10727,11279
5257,18302,12123,21530,5103,18302,10727,11279
5735,15289,14079,19090,5103,15289,10727,11279
7458,15166,19738,12476,5103,15166,10727,11279
7113,15958,23162,10816,5103,15166,10727,10816
7317,17360,21667,12248,5103,15166,10727,10816
4975,18860,15446,14899,4975,15166,10727,10816
5216,19644,10669,20342,4975,15166,10669,10816
5190,19602,11410,21922,4975,15166,10669,10816
5060,18687,13249,20081,4975,15166,10669,10816
7208,16313,17281,14005,4975,15166,10669,10816
6913,15514,23459,10706,4975,15166,10669,10706
6915,15821,22098,11761,4975,15166,10669,10706
5538,16345,17698,14054,4975,15166,10669,10706
5226,19244,11245,18331,4975,15166,10669,10706
5290,19338,10866,22417,4975,15166,10669,10706
5423,19799,12693,21052,4975,15166,10669,10706
8036,14688,16128,16284,4975,14688,10669,10706
8567,13768,24085,11372,4975,13768,10669,10706
8236,14380,23059,11513,4975,13768,10669,10706
6786,15656,20082,13568,5226,13768,10866,10706
5309,20263,12106,16788,5226,13768,10866,10706
5418,22779,10646,23245,5226,13768,10646,10706
5453,22131,12160,21834,5226,13768,10646,10706
7288,16079,14942,18572,5226,13768,10646,10706
8884,13607,22202,11869,5226,13607,10646,10706
8414,14277,23581,11231,5226,13607,10646,10706
7736,15285,21361,12809,5226,13607,10646,10706
5174,18385,13483,15433,5174,13607,10646,10706
5365,22230,10612,22671,5174,13607,10612,10706
5469,22458,11717,22232,5174,13607,10612,11231
6255,18080,13937,20018,5174,13607,10612,11231
8984,13910,19871,12867,5174,13607,10612,11231
8561,13978,23967,11084,5174,13607,10612,11084
8192,14951,22254,12273,5174,13607,10612,11084
5207,16955,16024,14684,5174,13607,10612,11084
5370,22193,10716,20569,5174,13607,10612,11084
5467,22730,11353,22669,5174,13607,10612,11084
5741,20193,13077,20973,5174,13607,10612,11084
8830,14252,17677,14688,5174,13607,10612,11084
8599,13739,24265,10864,5207,13739,10716,10864
8323,14611,22941,11692,5207,13739,10716,10864
6042,15967,18539,14018,5207,13739,10716,10864
5401,21707,11472,18232,5207,13739,10716,10864
5415,22891,10932,23091,5207,13739,10716,10864
5533,21580,12524,21521,5207,13739,10716,10864
7987,15064,15732,17152,5207,13739,10716,10864
8800,13696,23639,11484,5207,13696,10716,10864
8450,14325,23154,11340,5207,13696,10716,10864
7145,15500,20658,13175,5207,13696,10716,10864
5283,19634,12724,16453,5283,13696,10932,11340
5458,22642,10758,23056,5283,13696,10758,11340
5471,22407,12040,21986,5283,13696,10758,11340
6979,16856,14746,19284,5283,13696,10758,11340
8912,13594,21189,12261,5283,13594,10758,11340
8375,14195,23929,11034,5283,13594,10758,11034
8053,15123,21836,12560,5283,13594,10758,11034
5169,17730,14589,15251,5169,13594,10758,11034
5399,22103,10432,21644,5169,13594,10432,11034
5472,22615,11696,22491,5169,13594,10432,11034
5842,19095,13690,20395,5169,13594,10432,11034
8939,14022,18808,13672,5169,13594,10432,11034
8428,13886,24185,10852,5169,13594,10432,10852
8302,14768,22527,12169,5169,13594,10432,10852
5625,16389,17190,14337,5169,13594,10432,10852
5390,22250,11020,19457,5169,13594,10432,10852
5416,22872,11177,22867,5169,13594,10432,10852
5587,20947,13013,21177,5169,13594,10432,10852
8622,14609,16784,15601,5169,13594,10432,10852
8613,13761,24296,11098,5169,13594,10432,10852
8450,14487,23090,11696,5390,13761,11020,10852
6418,15764,19556,13642,5390,13761,11020,10852
5378,20957,11693,17425,5378,13761,11020,10852
5432,22766,10780,23176,5378,13761,10780,10852
5562,21807,12487,21475,5378,13761,10780,10852
7603,15346,15379,17698,5378,13761,10780,10852
8625,13661,23014,11637,5378,13661,10780,10852
8163,14291,23152,11405,5378,13661,10780,10852
7279,15387,20891,13104,5378,13661,10780,10852
5359,18876,12927,15775,5359,13661,10780,10852
5568,21807,10753,22661,5359,13661,10753,11405
5535,21600,11978,21697,5359,13661,10753,11405
6549,16660,14458,19184,5359,13661,10753,11405
8406,13766,20444,12441,5359,13661,10753,11405
8022,14210,23500,11083,5359,13661,10753,11083
7655,15008,21725,12507,5359,13661,10753,11083
5148,16932,14974,14794,5148,13661,10753,11083
5406,19927,10399,21045,5148,13661,10399,11083
5458,20221,11555,21941,5148,13661,10399,11083
5536,17706,13582,19897,5148,13661,10399,11083
8117,14743,18182,13728,5148,13766,10399,11083
7630,14045,23768,10782,5148,13766,10399,10782
7432,14370,22126,12040,5148,13766,10399,10782
5475,15585,17247,14255,5148,13766,10399,10782
5430,20112,11207,18858,5148,13766,10399,10782
5429,20490,11285,22190,5148,13766,10399,10782
5529,19743,12887,20782,5148,13766,10399,10782
7999,16363,16459,15871,5148,13766,10399,10782
8115,17449,24128,11302,5148,13766,10399,10782
8139,19736,23186,11709,5148,13766,10399,10782
6682,21533,19983,13654,5429,14045,11207,10782
5479,24969,12346,17204,5429,14045,11207,10782
5517,25384,11356,23120,5429,14045,11207,10782
5614,24854,12798,21822,5429,14045,11207,10782
7337,21394,15360,18307,5429,14045,11207,10782
8784,20822,22681,11834,5429,14045,11207,10782
8383,21452,23685,11288,5429,14045,11207,10782
7616,22219,21575,13000,5429,14045,11207,10782
5400,24212,13768,15691,5400,14045,11207,10782
5537,25315,11103,22928,5400,14045,11103,10782
5486,25226,12442,22354,5400,20822,11103,11288
6472,22580,14283,19885,5400,20822,11103,11288
8866,20816,20290,12815,5400,20816,11103,11288
8529,21235,24191,11086,5400,20816,11103,11086
8328,22005,22412,12520,5400,20816,11103,11086
5256,23234,16007,14976,5256,20816,11103,11086
5437,25573,11066,20837,5256,20816,11066,11086
5519,25351,11908,22606,5256,20816,11066,11086
5754,23871,13817,20817,5256,20816,11066,11086
9040,20874,18158,14396,5256,20816,11066,11086
8627,20986,24466,10937,5256,20816,11066,10937
8298,21712,23035,12050,5256,20816,11066,10937
6014,22482,18502,14241,5256,20816,11066,10937
5495,25956,11684,18614,5256,20816,11066,10937
5592,25350,11508,22742,5256,20816,11066,10937
5614,24453,13263,21246,5256,20816,11066,10937
7895,20457,16206,16527,5256,20457,11066,10937
8333,19773,23991,11453,5256,19773,11066,10937
8138,19740,23170,11653,5256,19740,11066,10937
6796,19558,20374,13345,5256,19558,11066,10937
5489,21908,12443,16552,5489,19558,11508,11453
5572,21921,10947,22819,5489,19558,10947,11453
5470,20873,12401,21305,5470,19558,10947,11453
6883,15517,15009,18171,5470,15517,10947,11453
7901,12927,21707,11939,5470,12927,10947,11453
7392,13202,23174,11058,5470,12927,10947,11058
7106,13850,20957,12774,5470,12927,10947,11058
5286,16034,13629,15499,5286,12927,10947,11058
5488,17793,10455,21619,5286,12927,10455,11058
5427,17759,11770,21365,5286,12927,10455,11058
5872,14136,13763,19068,5286,12927,10455,11058
7591,10912,19336,12846,5286,10912,10455,11058
7520,11413,23496,11041,5286,10912,10455,11041
7686,12506,22017,12377,5286,10912,10455,11041
5200,14656,15783,14620,5200,10912,10455,11041
5574,20261,10761,20174,5200,10912,10455,11041
5585,20905,11320,22121,5200,10912,10455,11041
5696,17897,13225,20524,5200,10912,10455,11041
8540,11304,17624,14605,5200,10912,10455,11041
8235,11028,24212,10957,5200,10912,10455,10957
8181,12171,22807,11868,5200,10912,10761,10957
5888,13851,18423,13900,5200,10912,10761,10957
5469,20418,11375,18284,5200,10912,10761,10957
5484,21619,10998,22789,5200,10912,10761,10957
5588,19626,12529,21343,5200,10912,10761,10957
8053,12089,15896,16917,5200,10912,10761,10957
8627,10853,23618,11433,5200,10853,10761,10957
8270,11884,23152,11339,5200,10853,10761,10957
6974,13276,20356,13305,5200,10853,10761,10957
5360,18362,12441,16577,5200,10853,10761,10957
5510,21546,10674,23000,5360,10853,10674,11339
5526,20572,12052,21850,5360,10853,10674,11339
7091,13944,14706,18865,5360,10853,10674,11339
8779,10584,21566,12100,5360,10584,10674,11339
8176,11602,23596,11098,5360,10584,10674,11098
7879,12832,21508,12718,5360,10584,10674,11098
5244,16265,14241,15199,5244,10584,10674,11098
5466,21044,10495,21966,5244,10584,10495,11098
5544,21073,11756,22142,5244,10584,10495,11098
6188,16324,13748,20106,5244,10584,10495,11098
8865,10910,19242,13206,5244,10584,10495,11098
8321,11268,23945,10949,5244,10584,10495,10949
8149,12466,22331,12128,5244,10584,10495,10949
5322,14676,16478,14634,5244,10584,10495,10949
5508,20961,10893,19753,5244,10584,10495,10949
5585,21503,11213,22520,5244,10584,10495,10949
5610,18536,13169,20934,5244,10584,10495,10949
8612,11443,17264,15082,5244,10584,10495,10949
8411,10998,24206,11067,5244,10584,10495,10949
8271,12144,22860,11787,5244,10584,10495,10949
6216,13712,18940,13910,5322,10998,10893,10949
5526,20097,11519,17790,5322,10998,10893,10949
5549,21743,10827,23041,5322,10998,10827,10949
5544,19912,12476,21565,5322,10998,10827,10949
7859,12415,15807,17457,5322,10998,10827,10949
8532,10756,23233,11603,5322,10756,10827,10949
8313,11817,23193,11319,5322,10756,10827,10949
7239,13129,20761,13063,5322,10756,10827,10949
5339,17663,12823,15932,5322,10756,10827,10949
5526,21360,10673,22822,5322,10756,10673,10949
5511,20818,12036,21843,5339,10756,10673,11319
6802,14703,14664,19451,5339,10756,10673,11319
8716,10627,20759,12388,5339,10627,10673,11319
8289,11496,23710,11096,5339,10627,10673,11096
8005,12688,21789,12428,5339,10627,10673,11096
5184,15578,14958,14997,5184,10627,10673,11096
5474,20932,10436,21220,5184,10627,10436,11096
5511,21308,11392,22239,5184,10627,10436,11096
5851,17095,13628,20419,5184,10627,10436,11096
8881,11032,18627,13798,5184,10627,10436,11096
8416,11110,24213,10931,5184,10627,10436,10931
8146,12336,22601,11866,5184,10627,10436,10931
5641,14200,17311,14195,5184,10627,10436,10931
5464,20860,11159,19073,5184,10627,10436,10931
5505,21604,11034,22564,5184,10627,10436,10931
5625,18997,12901,21098,5184,10627,10436,10931
8375,11638,16574,15701,5184,10627,10436,10931
8549,10927,24103,11243,5184,10627,10436,10931
8144,12036,22967,11594,5184,10627,10436,10931
6496,13506,19660,13566,5184,10627,10436,10931
5554,19055,11878,17237,5464,10927,11034,11243
5508,20750,10773,22763,5464,10927,10773,11243
5534,19106,12257,21356,5464,10927,10773,11243
7393,12467,15219,17704,5464,10927,10773,11243
8256,10739,22553,11729,5464,10739,10773,11243
7756,11722,22994,11167,5464,10739,10773,11167
6912,12744,20631,12973,5464,10739,10773,11167
5256,15753,13130,15514,5256,10739,10773,11167
5432,17714,10427,22116,5256,10739,10427,11167
5360,17899,11889,21394,5256,10739,10427,11167
5992,13721,14194,18937,5256,10739,10427,11167
7695,11637,20018,12528,5256,10739,10427,11167
7501,13603,23586,10909,5256,10739,10427,10909
7761,16606,22122,12476,5256,10739,10427,10909
5246,21029,15696,15030,5246,10739,10427,10909
5602,24692,10974,20765,5246,10739,10427,10909
5575,25057,11964,22382,5246,10739,10427,10909
5776,23792,13851,20605,5246,10739,10427,10909
8659,21018,18214,14427,5246,10739,10427,10909
7969,21205,24370,10992,5246,10739,10427,10909
8190,21938,23087,11880,5246,11637,10974,10909
6325,22730,18297,14082,5246,11637,10974,10909
6712,25988,11776,18706,5246,11637,10974,10909
6220,25506,11739,22842,5246,11637,10974,10909
5763,24729,13255,21333,5246,11637,10974,10909
7917,21110,16245,16506,5246,11637,10974,10909
8145,21030,24243,11525,5246,11637,10974,10909
8073,21697,23346,11653,5246,11637,10974,10909
7030,22480,20395,13317,5246,11637,10974,10909
5816,25244,12564,16808,5246,11637,10974,10909
5624,25650,11288,23186,5624,21030,11288,11525
5526,25026,12562,21974,5526,21030,11288,11525
7204,21657,15198,18722,5526,21030,11288,11525
8947,20816,22118,11991,5526,20816,11288,11525
8384,21495,23870,11266,5526,20816,11288,11266
8004,22240,21766,12930,5526,20816,11288,11266
5289,23985,14217,15731,5289,20816,11288,11266
5498,25342,11050,22371,5289,20816,11050,11266
5547,25339,12377,22250,5289,20816,11050,11266
6233,22891,14033,20215,5289,20816,11050,11266
8964,20995,19734,13262,5289,20816,11050,11266
8556,21297,24142,11017,5289,20816,11050,11017
8337,21984,22684,12252,5289,20816,11050,11017
5450,23086,16716,14828,5289,20816,11050,11017
5471,25838,11206,20193,5289,20816,11050,11017
5523,25486,11808,22758,5289,20816,11050,11017
5730,24232,13550,21108,5289,20816,11050,11017
8643,21001,17459,15209,5289,20816,11050,11017
8575,21012,24487,11058,5289,20816,11050,11017
8271,21692,23212,11878,5289,20816,11050,11017
6373,22505,19232,13988,5450,21001,11206,11017
5490,25821,11910,17992,5450,21001,11206,11017
5496,25582,11383,23246,5450,21001,11206,11017
5532,24876,13024,21797,5450,21001,11206,11017
7811,21226,15826,17589,5450,21001,11206,11017
8826,20916,23608,11597,5450,20916,11206,11017
8540,21653,23465,11356,5450,20916,11206,11017
7218,22348,21061,13144,5450,20916,11206,11017
5352,24716,13069,16439,5352,20916,11206,11017
5510,25545,11171,23120,5352,20916,11171,11017
5512,25196,12585,22133,5352,20916,11171,11356
6892,22250,14802,19487,5352,20916,11171,11356
8989,20775,21059,12451,5352,20775,11171,11356
8534,21323,24181,11172,5352,20775,11171,11172
8126,22085,22238,12478,5352,20775,11171,11172
5224,23611,15231,15083,5224,20775,11171,11172
5471,25331,10811,21534,5224,20775,10811,11172
5484,25376,12079,22675,5224,20775,10811,11172
5888,23528,13821,20569,5224,20775,10811,11172
8959,20943,18831,13876,5224,20775,10811,11172
8588,21165,24407,10953,5224,20775,10811,10953
8318,21855,22950,12114,5224,20775,10811,10953
5577,22786,17614,14257,5224,20775,10811,10953
5452,26027,11478,19332,5224,20775,10811,10953
5494,25291,11718,22730,5224,20775,10811,10953
5650,24241,13288,21123,5224,20775,10811,10953
8195,20629,16949,15743,5224,20629,10811,10953
8584,20225,24377,11193,5224,20225,10811,10953
8237,20231,23000,11697,5224,20225,10811,10953
6423,20331,19619,13684,5224,20225,10811,10953
5362,22900,12019,17364,5362,20225,11478,11193
5342,22242,10965,22670,5342,20225,10965,11193
5443,20859,12627,21209,5342,20225,10965,11193
7082,15651,15398,17580,5342,15651,10965,11193
8038,15001,22515,11692,5342,15001,10965,11193
7561,15800,22942,11271,5342,15001,10965,11193
6839,16883,20627,12894,5342,15001,10965,11193
5128,19419,13023,15510,5128,15001,10965,11193
5316,20079,10637,22171,5128,15001,10637,11193
5241,20225,11931,21354,5128,15001,10637,11193
5934,16858,14003,18880,5128,15001,10637,11271
7667,14726,20035,12533,5128,14726,10637,11271
7164,14744,23270,10907,5128,14726,10637,10907
7301,15414,21697,12360,5128,14726,10637,10907
5015,16826,15183,14832,5015,14726,10637,10907
5316,18852,10629,20461,5015,14726,10629,10907
5341,19339,11343,21799,5015,14726,10629,10907
5356,17550,13263,19932,5015,14726,10629,10907
7663,14648,17657,13910,5015,14648,10629,10907
7306,14500,23544,10781,5015,14500,10629,10781
7296,14863,22172,11794,5015,14500,10629,10781
5471,15710,17711,14036,5015,14500,10629,10781
5312,19144,11310,18457,5015,14500,10629,10781
5392,20555,10935,22382,5015,14500,10629,10781
5549,20404,12659,21031,5015,14500,10629,10781
8037,14904,16167,16375,5015,14500,10629,10781
8499,13956,23866,11414,5015,13956,10629,10781
8276,14580,23042,11497,5015,13956,10629,10781
6802,15795,20293,13282,5015,13956,10629,10781
5464,20195,12319,16692,5015,13956,10629,10781
5600,22882,10758,23135,5312,13956,10758,11414
5580,22294,12236,21857,5312,13956,10758,11414
7201,16456,15145,18749,5312,13956,10758,11414
8885,13758,21717,11945,5312,13758,10758,11414
8358,14384,23673,11120,5312,13758,10758,11120
7832,15356,21620,12657,5312,13758,10758,11120
5270,18326,14044,15369,5270,13758,10758,11120
5513,22127,10540,22290,5270,13758,10540,11120
5595,22753,11921,22188,5270,13758,10540,11120
6150,18577,13826,20121,5270,13758,10540,11120
8894,14143,19434,13102,5270,13758,10540,11120
8409,14134,24038,10992,5270,13758,10540,10992
8191,15056,22454,12176,5270,13758,10540,10992
5380,16822,16461,14640,5270,13758,10540,10992
5589,22352,10801,20152,5270,13758,10540,10992
5628,22855,11340,22681,5270,13758,10540,10992
5735,20679,13217,21020,5270,13758,10540,10992
8597,14569,17358,15072,5270,13758,10540,10992
8440,13885,24384,11033,5270,13758,10540,10992
8179,14749,22964,11741,5270,13758,10540,10992
6200,16058,18841,13874,5380,13885,10801,10992
5596,21549,11414,18105,5380,13885,10801,10992
5592,22939,10923,22943,5380,13885,10801,10992
5601,21866,12458,21551,5380,13885,10801,10992
7919,15256,15770,17224,5380,13885,10801,10992
8665,13904,23552,11554,5380,13885,10801,10992
8232,14538,23302,11401,5380,13885,10801,10992
7099,15653,20629,13087,5380,13885,10801,10992
5453,19805,12463,16405,5380,13885,10801,10992
5617,22781,10757,23093,5380,13885,10757,10992
5555,22380,12127,21939,5453,13904,10757,11401
7022,16865,14902,19115,5453,13904,10757,11401
8800,13785,21333,12149,5453,13785,10757,11401
8370,14349,23705,11158,5453,13785,10757,11158
8033,15307,21748,12555,5453,13785,10757,11158
5322,18002,14595,15190,5322,13785,10757,11158
5548,22192,10491,21822,5322,13785,10491,11158
5561,22827,11605,22423,5322,13785,10491,11158
5972,18934,13769,20224,5322,13785,10491,11158
8931,14128,19216,13421,5322,13785,10491,11158
8396,14098,24177,10897,5322,13785,10491,10897
8204,14980,22487,12223,5322,13785,10491,10897
5526,16709,16939,14372,5322,13785,10491,10897
5580,22255,11007,19753,5322,13785,10491,10897
5607,22597,11303,22568,5322,13785,10491,10897
5644,20447,13229,20779,5322,13785,10491,10897
8477,14550,17203,15126,5322,13785,10491,10897
8159,14004,24219,11132,5322,13785,10491,10897
8031,14707,22868,11786,5322,13785,10491,10897
6272,15969,19191,13831,5322,13785,10491,10897
5612,20631,11686,17630,5526,14004,11007,11132
5571,21488,10958,22748,5526,14004,10958,11132
5508,20389,12504,21135,5508,14004,10958,11132
7474,15096,15693,17186,5508,14004,10958,11132
7926,13959,22848,11597,5508,13959,10958,11132
7631,14602,22968,11328,5508,13959,10958,11132
6811,15574,20600,13117,5508,13959,10958,11132
5377,18625,12842,15815,5377,13959,10958,11132
5559,19852,10675,22449,5377,13959,10675,11132
5429,19222,11955,21426,5377,13959,10675,11132
6431,16434,14290,18836,5377,13959,10675,11328
8272,17766,20983,12462,5377,13959,10675,11328
8212,20258,23965,11239,5377,13959,10675,11239
8007,21686,22136,12526,5377,13959,10675,11239
5330,23440,15339,14944,5330,13959,10675,11239
5653,25369,11033,21310,5330,13959,10675,11239
5661,25334,12171,22451,5330,13959,10675,11239
5927,23660,13762,20542,5330,13959,10675,11239
8848,21041,18765,14035,5330,13959,10675,11239
8484,21269,24612,10912,5330,13959,10675,10912
8249,21895,22980,12040,5330,17766,11033,10912
5832,22830,17834,14273,5330,17766,11033,10912
5531,26160,11577,19163,5330,17766,11033,10912
5563,25575,11680,22988,5330,17766,11033,10912
5689,24683,13184,21449,5330,17766,11033,10912
8400,21109,16641,16363,5330,17766,11033,10912
8547,21012,24513,11382,5330,17766,11033,10912
8439,21679,23460,11639,5330,17766,11033,10912
6837,22486,20214,13522,5330,17766,11033,10912
5579,25336,12433,17261,5330,17766,11033,10912
5597,25595,11179,23374,5531,21012,11179,11382
5580,25009,12802,21985,5531,21012,11179,11382
7295,21696,15118,18697,5531,21012,11179,11382
8759,20850,22420,12032,5531,20850,11179,11382
8375,21556,23831,11162,5531,20850,11179,11162
7752,22252,21777,12851,5531,20850,11179,11162
5411,24163,14017,15612,5411,20850,11179,11162
5651,25335,10966,22584,5411,20850,10966,11162
5602,25354,12414,22357,5411,20850,10966,11162
6175,22859,14105,20102,5411,20850,10966,11162
8939,21020,19805,13215,5411,20850,10966,11162
